GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US08031002403,8031002403,"Census Tract 24.03, Denver County, Colorado",1991,127,691,116,1300,150
1400000US08031002601,8031002601,"Census Tract 26.01, Denver County, Colorado",2195,134,142,72,2053,147
1400000US08031002602,8031002602,"Census Tract 26.02, Denver County, Colorado",1686,92,390,89,1296,119
1400000US08031002701,8031002701,"Census Tract 27.01, Denver County, Colorado",3442,148,354,104,3088,171
1400000US08031002702,8031002702,"Census Tract 27.02, Denver County, Colorado",3758,166,1367,176,2391,179
1400000US08031002703,8031002703,"Census Tract 27.03, Denver County, Colorado",3358,194,664,148,2694,216
1400000US08031002801,8031002801,"Census Tract 28.01, Denver County, Colorado",1595,86,649,102,946,101
1400000US08031002802,8031002802,"Census Tract 28.02, Denver County, Colorado",2805,114,694,165,2111,187
1400000US08031002803,8031002803,"Census Tract 28.03, Denver County, Colorado",3079,137,629,139,2450,168
1400000US08031002901,8031002901,"Census Tract 29.01, Denver County, Colorado",1487,59,801,100,686,104
1400000US08031002902,8031002902,"Census Tract 29.02, Denver County, Colorado",1974,80,1304,141,670,137
1400000US08031003001,8031003001,"Census Tract 30.01, Denver County, Colorado",2716,148,1813,192,903,189
1400000US08031003002,8031003002,"Census Tract 30.02, Denver County, Colorado",1266,91,609,102,657,119
1400000US08031003003,8031003003,"Census Tract 30.03, Denver County, Colorado",1073,88,415,98,658,117
1400000US08031003004,8031003004,"Census Tract 30.04, Denver County, Colorado",2533,149,1126,201,1407,190
1400000US08031003101,8031003101,"Census Tract 31.01, Denver County, Colorado",732,62,483,65,249,63
1400000US08031003102,8031003102,"Census Tract 31.02, Denver County, Colorado",1738,91,331,70,1407,101
1400000US08031003201,8031003201,"Census Tract 32.01, Denver County, Colorado",3225,217,1145,154,2080,230
1400000US08031003202,8031003202,"Census Tract 32.02, Denver County, Colorado",1896,140,604,106,1292,145
1400000US08031003203,8031003203,"Census Tract 32.03, Denver County, Colorado",1342,58,1090,75,252,63
1400000US08031003300,8031003300,"Census Tract 33, Denver County, Colorado",1483,49,1095,83,388,85
1400000US08031003401,8031003401,"Census Tract 34.01, Denver County, Colorado",1221,92,874,95,347,82
1400000US08031003402,8031003402,"Census Tract 34.02, Denver County, Colorado",2034,79,1552,112,482,102
1400000US08031003500,8031003500,"Census Tract 35, Denver County, Colorado",1763,81,752,116,1011,129
1400000US08031003601,8031003601,"Census Tract 36.01, Denver County, Colorado",1676,80,861,101,815,116
1400000US08031003602,8031003602,"Census Tract 36.02, Denver County, Colorado",1488,97,874,107,614,118
1400000US08031003603,8031003603,"Census Tract 36.03, Denver County, Colorado",1355,91,924,106,431,98
1400000US08031003701,8031003701,"Census Tract 37.01, Denver County, Colorado",1542,119,704,111,838,122
1400000US08031003702,8031003702,"Census Tract 37.02, Denver County, Colorado",2740,100,937,133,1803,151
1400000US08031003703,8031003703,"Census Tract 37.03, Denver County, Colorado",1546,99,669,93,877,115
1400000US08031003800,8031003800,"Census Tract 38, Denver County, Colorado",3942,165,1783,203,2159,238
1400000US08031003901,8031003901,"Census Tract 39.01, Denver County, Colorado",2277,141,1803,178,474,174
1400000US08031003902,8031003902,"Census Tract 39.02, Denver County, Colorado",1827,61,1290,101,537,97
1400000US08031004002,8031004002,"Census Tract 40.02, Denver County, Colorado",1386,51,1204,83,182,67
1400000US08031004003,8031004003,"Census Tract 40.03, Denver County, Colorado",1893,68,1349,117,544,109
1400000US08031004004,8031004004,"Census Tract 40.04, Denver County, Colorado",828,43,756,45,72,29
1400000US08031004005,8031004005,"Census Tract 40.05, Denver County, Colorado",1601,107,407,73,1194,126
1400000US08031004006,8031004006,"Census Tract 40.06, Denver County, Colorado",2049,99,956,111,1093,125
1400000US08031004101,8031004101,"Census Tract 41.01, Denver County, Colorado",1598,76,558,102,1040,114
1400000US08031004102,8031004102,"Census Tract 41.02, Denver County, Colorado",1353,108,758,121,595,116
1400000US08031004103,8031004103,"Census Tract 41.03, Denver County, Colorado",2139,78,1765,129,374,140
1400000US08031004104,8031004104,"Census Tract 41.04, Denver County, Colorado",1862,82,1449,104,413,97
1400000US08031004106,8031004106,"Census Tract 41.06, Denver County, Colorado",2992,117,2455,203,537,183
1400000US08031004107,8031004107,"Census Tract 41.07, Denver County, Colorado",2204,126,1355,162,849,169
1400000US08031004201,8031004201,"Census Tract 42.01, Denver County, Colorado",1975,76,1486,123,489,110
1400000US08031004202,8031004202,"Census Tract 42.02, Denver County, Colorado",1617,83,1446,93,171,79
1400000US08031004301,8031004301,"Census Tract 43.01, Denver County, Colorado",2797,162,974,155,1823,176
1400000US08031004302,8031004302,"Census Tract 43.02, Denver County, Colorado",1217,70,781,101,436,100
1400000US08031004303,8031004303,"Census Tract 43.03, Denver County, Colorado",1582,84,1384,85,198,82
1400000US08031004304,8031004304,"Census Tract 43.04, Denver County, Colorado",2809,88,1866,218,943,191
1400000US08031004306,8031004306,"Census Tract 43.06, Denver County, Colorado",2285,55,1400,122,885,123
1400000US08031004403,8031004403,"Census Tract 44.03, Denver County, Colorado",1646,127,741,103,905,140
1400000US08031004404,8031004404,"Census Tract 44.04, Denver County, Colorado",2427,115,726,129,1701,155
1400000US08031004405,8031004405,"Census Tract 44.05, Denver County, Colorado",3854,170,1855,188,1999,255
1400000US08031004503,8031004503,"Census Tract 45.03, Denver County, Colorado",1254,76,449,135,805,130
1400000US08031004504,8031004504,"Census Tract 45.04, Denver County, Colorado",1084,64,506,132,578,138
1400000US08031004505,8031004505,"Census Tract 45.05, Denver County, Colorado",1255,66,486,90,769,105
1400000US08031004506,8031004506,"Census Tract 45.06, Denver County, Colorado",975,76,291,74,684,96
1400000US08031004601,8031004601,"Census Tract 46.01, Denver County, Colorado",1868,57,1378,110,490,109
1400000US08031004602,8031004602,"Census Tract 46.02, Denver County, Colorado",2229,119,1000,150,1229,156
1400000US08031004603,8031004603,"Census Tract 46.03, Denver County, Colorado",1991,58,1275,104,716,118
1400000US08031004700,8031004700,"Census Tract 47, Denver County, Colorado",2168,113,1221,177,947,182
1400000US08031004801,8031004801,"Census Tract 48.01, Denver County, Colorado",1060,39,979,51,81,40
1400000US08031005001,8031005001,"Census Tract 50.01, Denver County, Colorado",1101,46,834,81,267,78
1400000US08031005002,8031005002,"Census Tract 50.02, Denver County, Colorado",3363,152,1039,131,2324,166
1400000US08031005102,8031005102,"Census Tract 51.02, Denver County, Colorado",1513,84,1101,110,412,94
1400000US08031005104,8031005104,"Census Tract 51.04, Denver County, Colorado",1481,98,314,88,1167,110
1400000US08031005200,8031005200,"Census Tract 52, Denver County, Colorado",1353,73,1155,81,198,78
1400000US08031005300,8031005300,"Census Tract 53, Denver County, Colorado",646,47,298,48,348,61
1400000US08031005502,8031005502,"Census Tract 55.02, Denver County, Colorado",554,47,326,43,228,40
1400000US08031005503,8031005503,"Census Tract 55.03, Denver County, Colorado",1792,68,1615,82,177,75
1400000US08031006701,8031006701,"Census Tract 67.01, Denver County, Colorado",1728,104,181,53,1547,111
1400000US08031006804,8031006804,"Census Tract 68.04, Denver County, Colorado",1255,87,715,71,540,88
1400000US08031006809,8031006809,"Census Tract 68.09, Denver County, Colorado",3530,162,2127,203,1403,202
1400000US08031006810,8031006810,"Census Tract 68.10, Denver County, Colorado",2554,129,1486,178,1068,192
1400000US08031006811,8031006811,"Census Tract 68.11, Denver County, Colorado",3135,143,1472,170,1663,194
1400000US08031006812,8031006812,"Census Tract 68.12, Denver County, Colorado",1728,97,1403,104,325,82
1400000US08031006813,8031006813,"Census Tract 68.13, Denver County, Colorado",2370,160,544,119,1826,185
1400000US08031006814,8031006814,"Census Tract 68.14, Denver County, Colorado",2009,125,1021,122,988,154
1400000US08031006901,8031006901,"Census Tract 69.01, Denver County, Colorado",2626,152,601,114,2025,183
1400000US08031007006,8031007006,"Census Tract 70.06, Denver County, Colorado",2324,154,0,12,2324,154
1400000US08031007013,8031007013,"Census Tract 70.13, Denver County, Colorado",1851,108,1263,129,588,131
1400000US08031007037,8031007037,"Census Tract 70.37, Denver County, Colorado",1695,109,321,81,1374,115
1400000US08031007088,8031007088,"Census Tract 70.88, Denver County, Colorado",2422,130,455,93,1967,168
1400000US08031007089,8031007089,"Census Tract 70.89, Denver County, Colorado",3366,167,2385,222,981,189
1400000US08031008304,8031008304,"Census Tract 83.04, Denver County, Colorado",884,46,594,75,290,67
1400000US08031008305,8031008305,"Census Tract 83.05, Denver County, Colorado",981,58,596,94,385,95
1400000US08031008306,8031008306,"Census Tract 83.06, Denver County, Colorado",1698,87,705,98,993,101
1400000US08031008312,8031008312,"Census Tract 83.12, Denver County, Colorado",2088,73,1218,144,870,146
1400000US08031008386,8031008386,"Census Tract 83.86, Denver County, Colorado",1099,72,898,93,201,75
1400000US08031008387,8031008387,"Census Tract 83.87, Denver County, Colorado",1586,51,1176,155,410,147
1400000US08031008388,8031008388,"Census Tract 83.88, Denver County, Colorado",2662,140,1213,267,1449,270
1400000US08031008389,8031008389,"Census Tract 83.89, Denver County, Colorado",2505,123,2164,177,341,141
1400000US08031008390,8031008390,"Census Tract 83.90, Denver County, Colorado",2740,103,1752,181,988,169
1400000US08031008391,8031008391,"Census Tract 83.91, Denver County, Colorado",2357,81,1871,192,486,190
1400000US08031011902,8031011902,"Census Tract 119.02, Denver County, Colorado",2812,120,1394,167,1418,169
1400000US08031011903,8031011903,"Census Tract 119.03, Denver County, Colorado",941,21,655,61,286,55
1400000US08031012001,8031012001,"Census Tract 120.01, Denver County, Colorado",959,58,672,70,287,67
1400000US08031012010,8031012010,"Census Tract 120.10, Denver County, Colorado",2359,112,1491,149,868,140
1400000US08031012014,8031012014,"Census Tract 120.14, Denver County, Colorado",2860,148,1722,214,1138,215
1400000US08031015300,8031015300,"Census Tract 153, Denver County, Colorado",2144,168,588,158,1556,162
1400000US08031015400,8031015400,"Census Tract 154, Denver County, Colorado",1681,64,1230,88,451,85
1400000US08031015500,8031015500,"Census Tract 155, Denver County, Colorado",1744,73,177,57,1567,92
1400000US08031015600,8031015600,"Census Tract 156, Denver County, Colorado",2124,118,820,155,1304,179
1400000US08031015700,8031015700,"Census Tract 157, Denver County, Colorado",2064,118,1036,151,1028,174
1400000US08031980000,8031980000,"Census Tract 9800, Denver County, Colorado",503,78,315,81,188,68
1400000US08031980100,8031980100,"Census Tract 9801, Denver County, Colorado",0,12,0,12,0,12
1400000US08035013901,8035013901,"Census Tract 139.01, Douglas County, Colorado",2679,104,2079,128,600,125
1400000US08035013904,8035013904,"Census Tract 139.04, Douglas County, Colorado",1715,97,946,101,769,108
1400000US08035013905,8035013905,"Census Tract 139.05, Douglas County, Colorado",1345,88,948,94,397,92
1400000US08035013907,8035013907,"Census Tract 139.07, Douglas County, Colorado",1859,74,1609,116,250,95
1400000US08035013908,8035013908,"Census Tract 139.08, Douglas County, Colorado",2364,101,2190,145,174,103
1400000US08035013909,8035013909,"Census Tract 139.09, Douglas County, Colorado",2191,73,2148,80,43,39
1400000US08035013910,8035013910,"Census Tract 139.10, Douglas County, Colorado",2061,62,1934,96,127,76
1400000US08035013911,8035013911,"Census Tract 139.11, Douglas County, Colorado",2057,98,1882,170,175,127
1400000US08035014001,8035014001,"Census Tract 140.01, Douglas County, Colorado",2541,161,2156,193,385,149
1400000US08035014005,8035014005,"Census Tract 140.05, Douglas County, Colorado",1704,63,1499,112,205,93
1400000US08035014006,8035014006,"Census Tract 140.06, Douglas County, Colorado",1976,113,1867,140,109,84
1400000US08035014007,8035014007,"Census Tract 140.07, Douglas County, Colorado",1186,118,293,88,893,120
1400000US08035014008,8035014008,"Census Tract 140.08, Douglas County, Colorado",2107,142,1931,170,176,121
1400000US08035014009,8035014009,"Census Tract 140.09, Douglas County, Colorado",1148,67,1061,79,87,55
1400000US08035014010,8035014010,"Census Tract 140.10, Douglas County, Colorado",2015,116,1320,105,695,132
1400000US08035014011,8035014011,"Census Tract 140.11, Douglas County, Colorado",933,99,399,65,534,118
1400000US08035014012,8035014012,"Census Tract 140.12, Douglas County, Colorado",2669,126,2083,195,586,173
1400000US08035014013,8035014013,"Census Tract 140.13, Douglas County, Colorado",1281,67,1189,94,92,62
1400000US08035014107,8035014107,"Census Tract 141.07, Douglas County, Colorado",1303,82,1268,87,35,31
1400000US08035014108,8035014108,"Census Tract 141.08, Douglas County, Colorado",1796,55,1609,92,187,78
1400000US08035014109,8035014109,"Census Tract 141.09, Douglas County, Colorado",1022,83,831,71,191,47
1400000US08035014110,8035014110,"Census Tract 141.10, Douglas County, Colorado",2209,109,1332,148,877,160
1400000US08035014112,8035014112,"Census Tract 141.12, Douglas County, Colorado",1443,54,1203,95,240,89
1400000US08035014113,8035014113,"Census Tract 141.13, Douglas County, Colorado",993,36,914,47,79,38
1400000US08035014114,8035014114,"Census Tract 141.14, Douglas County, Colorado",1392,43,947,111,445,110
1400000US08035014115,8035014115,"Census Tract 141.15, Douglas County, Colorado",1694,121,1300,160,394,98
1400000US08035014116,8035014116,"Census Tract 141.16, Douglas County, Colorado",2140,148,649,92,1491,128
1400000US08035014122,8035014122,"Census Tract 141.22, Douglas County, Colorado",2424,132,1899,162,525,123
1400000US08035014123,8035014123,"Census Tract 141.23, Douglas County, Colorado",1145,102,570,71,575,102
1400000US08035014124,8035014124,"Census Tract 141.24, Douglas County, Colorado",1687,95,1553,98,134,66
1400000US08035014125,8035014125,"Census Tract 141.25, Douglas County, Colorado",1038,105,890,101,148,52
1400000US08035014126,8035014126,"Census Tract 141.26, Douglas County, Colorado",825,79,281,60,544,88
1400000US08035014127,8035014127,"Census Tract 141.27, Douglas County, Colorado",1826,112,1715,136,111,90
1400000US08035014128,8035014128,"Census Tract 141.28, Douglas County, Colorado",1818,50,1574,111,244,90
1400000US08035014129,8035014129,"Census Tract 141.29, Douglas County, Colorado",1205,46,1123,57,82,42
1400000US08035014130,8035014130,"Census Tract 141.30, Douglas County, Colorado",2449,41,2298,101,151,92
1400000US08035014131,8035014131,"Census Tract 141.31, Douglas County, Colorado",1740,85,884,105,856,112
1400000US08035014132,8035014132,"Census Tract 141.32, Douglas County, Colorado",1789,46,1661,79,128,75
1400000US08035014133,8035014133,"Census Tract 141.33, Douglas County, Colorado",2148,96,1997,122,151,88
1400000US08035014134,8035014134,"Census Tract 141.34, Douglas County, Colorado",1932,59,1675,103,257,88
1400000US08035014135,8035014135,"Census Tract 141.35, Douglas County, Colorado",887,83,866,82,21,21
1400000US08035014136,8035014136,"Census Tract 141.36, Douglas County, Colorado",2853,109,2184,176,669,149
1400000US08035014137,8035014137,"Census Tract 141.37, Douglas County, Colorado",2913,89,2706,134,207,98
1400000US08035014138,8035014138,"Census Tract 141.38, Douglas County, Colorado",1718,95,447,118,1271,113
1400000US08035014139,8035014139,"Census Tract 141.39, Douglas County, Colorado",1535,97,1326,116,209,91
1400000US08035014140,8035014140,"Census Tract 141.40, Douglas County, Colorado",1828,49,1685,106,143,80
1400000US08035014202,8035014202,"Census Tract 142.02, Douglas County, Colorado",661,56,641,61,20,17
1400000US08035014203,8035014203,"Census Tract 142.03, Douglas County, Colorado",2225,117,2158,130,67,54
1400000US08035014204,8035014204,"Census Tract 142.04, Douglas County, Colorado",993,98,898,105,95,64
1400000US08035014300,8035014300,"Census Tract 143, Douglas County, Colorado",323,51,273,47,50,28
1400000US08035014403,8035014403,"Census Tract 144.03, Douglas County, Colorado",1922,129,1612,109,310,104
1400000US08035014404,8035014404,"Census Tract 144.04, Douglas County, Colorado",988,67,930,71,58,36
1400000US08035014405,8035014405,"Census Tract 144.05, Douglas County, Colorado",2516,86,2346,133,170,94
1400000US08035014406,8035014406,"Census Tract 144.06, Douglas County, Colorado",2933,109,2568,184,365,150
1400000US08035014503,8035014503,"Census Tract 145.03, Douglas County, Colorado",2077,114,1478,125,599,140
1400000US08035014504,8035014504,"Census Tract 145.04, Douglas County, Colorado",1750,103,1104,101,646,122
1400000US08035014505,8035014505,"Census Tract 145.05, Douglas County, Colorado",1773,99,1158,130,615,112
1400000US08035014506,8035014506,"Census Tract 145.06, Douglas County, Colorado",1214,99,1155,108,59,46
1400000US08035014602,8035014602,"Census Tract 146.02, Douglas County, Colorado",864,48,770,71,94,62
1400000US08035014603,8035014603,"Census Tract 146.03, Douglas County, Colorado",2274,70,1841,198,433,186
1400000US08035014604,8035014604,"Census Tract 146.04, Douglas County, Colorado",1308,87,1187,126,121,86
1400000US08059009806,8059009806,"Census Tract 98.06, Jefferson County, Colorado",1450,64,1322,82,128,65
1400000US08059009807,8059009807,"Census Tract 98.07, Jefferson County, Colorado",767,61,539,50,228,61
1400000US08059009808,8059009808,"Census Tract 98.08, Jefferson County, Colorado",2410,173,1775,137,635,139
1400000US08059009815,8059009815,"Census Tract 98.15, Jefferson County, Colorado",1872,67,1647,71,225,78
1400000US08059009823,8059009823,"Census Tract 98.23, Jefferson County, Colorado",1694,92,1418,103,276,90
1400000US08059009824,8059009824,"Census Tract 98.24, Jefferson County, Colorado",1816,70,1444,106,372,89
1400000US08059009827,8059009827,"Census Tract 98.27, Jefferson County, Colorado",2263,138,1482,150,781,169
1400000US08059009828,8059009828,"Census Tract 98.28, Jefferson County, Colorado",2056,118,1552,118,504,143
1400000US08059009829,8059009829,"Census Tract 98.29, Jefferson County, Colorado",664,24,616,38,48,29
1400000US08059009830,8059009830,"Census Tract 98.30, Jefferson County, Colorado",972,62,741,72,231,64
1400000US08059009831,8059009831,"Census Tract 98.31, Jefferson County, Colorado",1226,80,0,12,1226,80
1400000US08059009832,8059009832,"Census Tract 98.32, Jefferson County, Colorado",927,38,769,54,158,49
1400000US08059009833,8059009833,"Census Tract 98.33, Jefferson County, Colorado",2460,61,1803,152,657,138
1400000US08059009834,8059009834,"Census Tract 98.34, Jefferson County, Colorado",1969,83,1429,97,540,108
1400000US08059009835,8059009835,"Census Tract 98.35, Jefferson County, Colorado",1439,25,1355,52,84,52
1400000US08059009836,8059009836,"Census Tract 98.36, Jefferson County, Colorado",1395,24,1338,51,57,42
1400000US08059009837,8059009837,"Census Tract 98.37, Jefferson County, Colorado",922,40,903,43,19,19
1400000US08059009838,8059009838,"Census Tract 98.38, Jefferson County, Colorado",1597,46,1575,47,22,17
1400000US08059009839,8059009839,"Census Tract 98.39, Jefferson County, Colorado",818,31,783,39,35,23
1400000US08059009840,8059009840,"Census Tract 98.40, Jefferson County, Colorado",1511,62,1166,87,345,71
1400000US08059009841,8059009841,"Census Tract 98.41, Jefferson County, Colorado",868,20,739,69,129,62
1400000US08059009842,8059009842,"Census Tract 98.42, Jefferson County, Colorado",1059,97,990,103,69,62
1400000US08059009843,8059009843,"Census Tract 98.43, Jefferson County, Colorado",3080,133,2300,180,780,201
1400000US08059009845,8059009845,"Census Tract 98.45, Jefferson County, Colorado",1722,80,1568,93,154,69
1400000US08059009846,8059009846,"Census Tract 98.46, Jefferson County, Colorado",1861,114,1710,121,151,85
1400000US08059009847,8059009847,"Census Tract 98.47, Jefferson County, Colorado",1271,81,1036,85,235,100
1400000US08059009848,8059009848,"Census Tract 98.48, Jefferson County, Colorado",943,83,716,79,227,72
1400000US08059009849,8059009849,"Census Tract 98.49, Jefferson County, Colorado",2461,146,1629,195,832,142
1400000US08059009850,8059009850,"Census Tract 98.50, Jefferson County, Colorado",996,80,895,101,101,61
1400000US08059009851,8059009851,"Census Tract 98.51, Jefferson County, Colorado",1519,73,1479,78,40,33
1400000US08059009852,8059009852,"Census Tract 98.52, Jefferson County, Colorado",1440,64,1239,99,201,83
1400000US08059009900,8059009900,"Census Tract 99, Jefferson County, Colorado",1130,84,589,93,541,88
1400000US08059010000,8059010000,"Census Tract 100, Jefferson County, Colorado",1263,102,412,83,851,105
1400000US08059010100,8059010100,"Census Tract 101, Jefferson County, Colorado",2125,89,918,128,1207,150
1400000US08059010205,8059010205,"Census Tract 102.05, Jefferson County, Colorado",967,38,799,50,168,46
1400000US08059010206,8059010206,"Census Tract 102.06, Jefferson County, Colorado",1660,55,1283,99,377,99
1400000US08059010208,8059010208,"Census Tract 102.08, Jefferson County, Colorado",2133,74,1744,132,389,120
1400000US08059010209,8059010209,"Census Tract 102.09, Jefferson County, Colorado",2465,121,1790,137,675,144
1400000US08059010210,8059010210,"Census Tract 102.10, Jefferson County, Colorado",1358,62,1148,87,210,75
1400000US08059010211,8059010211,"Census Tract 102.11, Jefferson County, Colorado",1490,38,733,88,757,89
1400000US08059010212,8059010212,"Census Tract 102.12, Jefferson County, Colorado",1783,60,1203,107,580,112
1400000US08059010213,8059010213,"Census Tract 102.13, Jefferson County, Colorado",1800,108,1229,123,571,123
1400000US08059010303,8059010303,"Census Tract 103.03, Jefferson County, Colorado",2226,76,1604,134,622,118
1400000US08059010304,8059010304,"Census Tract 103.04, Jefferson County, Colorado",1076,53,787,89,289,86
1400000US08059010305,8059010305,"Census Tract 103.05, Jefferson County, Colorado",1607,80,971,98,636,119
1400000US08059010306,8059010306,"Census Tract 103.06, Jefferson County, Colorado",1132,23,787,82,345,81
1400000US08059010307,8059010307,"Census Tract 103.07, Jefferson County, Colorado",2094,59,836,111,1258,128
1400000US08059010308,8059010308,"Census Tract 103.08, Jefferson County, Colorado",2354,65,1566,136,788,133
1400000US08059010402,8059010402,"Census Tract 104.02, Jefferson County, Colorado",2603,101,1064,217,1539,229
1400000US08059010403,8059010403,"Census Tract 104.03, Jefferson County, Colorado",2349,143,734,148,1615,211
1400000US08059010405,8059010405,"Census Tract 104.05, Jefferson County, Colorado",1377,67,206,61,1171,82
1400000US08059010406,8059010406,"Census Tract 104.06, Jefferson County, Colorado",991,47,620,76,371,83
1400000US08059010502,8059010502,"Census Tract 105.02, Jefferson County, Colorado",2230,124,1532,149,698,141
1400000US08059010503,8059010503,"Census Tract 105.03, Jefferson County, Colorado",1949,115,1278,106,671,118
1400000US08059010504,8059010504,"Census Tract 105.04, Jefferson County, Colorado",1188,74,1145,81,43,26
1400000US08059010603,8059010603,"Census Tract 106.03, Jefferson County, Colorado",1717,71,879,101,838,96
1400000US08059010604,8059010604,"Census Tract 106.04, Jefferson County, Colorado",1040,83,554,94,486,106
1400000US08059010701,8059010701,"Census Tract 107.01, Jefferson County, Colorado",2086,97,1167,132,919,129
1400000US08059010702,8059010702,"Census Tract 107.02, Jefferson County, Colorado",2206,152,818,136,1388,144
1400000US08059010801,8059010801,"Census Tract 108.01, Jefferson County, Colorado",1066,51,924,72,142,66
1400000US08059010901,8059010901,"Census Tract 109.01, Jefferson County, Colorado",1968,120,1277,153,691,155
1400000US08059010902,8059010902,"Census Tract 109.02, Jefferson County, Colorado",1091,77,324,76,767,81
1400000US08059011000,8059011000,"Census Tract 110, Jefferson County, Colorado",2253,130,1057,133,1196,159
1400000US08059011100,8059011100,"Census Tract 111, Jefferson County, Colorado",2773,87,1124,129,1649,145
1400000US08059011202,8059011202,"Census Tract 112.02, Jefferson County, Colorado",1625,91,1233,121,392,106
1400000US08059011300,8059011300,"Census Tract 113, Jefferson County, Colorado",1386,156,704,134,682,131
1400000US08059011401,8059011401,"Census Tract 114.01, Jefferson County, Colorado",1084,97,378,97,706,115
1400000US08059011402,8059011402,"Census Tract 114.02, Jefferson County, Colorado",1909,96,516,128,1393,174
1400000US08059011550,8059011550,"Census Tract 115.50, Jefferson County, Colorado",2626,171,873,180,1753,229
1400000US08059011601,8059011601,"Census Tract 116.01, Jefferson County, Colorado",1383,88,680,90,703,110
1400000US08059011602,8059011602,"Census Tract 116.02, Jefferson County, Colorado",1622,65,1045,136,577,138
1400000US08059011701,8059011701,"Census Tract 117.01, Jefferson County, Colorado",2021,46,1477,113,544,112
1400000US08059011702,8059011702,"Census Tract 117.02, Jefferson County, Colorado",2230,67,1730,132,500,116
1400000US08059011708,8059011708,"Census Tract 117.08, Jefferson County, Colorado",1578,73,1359,95,219,86
1400000US08059011709,8059011709,"Census Tract 117.09, Jefferson County, Colorado",1529,62,850,103,679,94
1400000US08059011710,8059011710,"Census Tract 117.10, Jefferson County, Colorado",1679,123,990,107,689,111
1400000US08059011711,8059011711,"Census Tract 117.11, Jefferson County, Colorado",1739,92,1150,98,589,114
1400000US08059011712,8059011712,"Census Tract 117.12, Jefferson County, Colorado",1771,53,1658,79,113,61
1400000US08059011720,8059011720,"Census Tract 117.20, Jefferson County, Colorado",1995,79,1753,101,242,87
1400000US08059011721,8059011721,"Census Tract 117.21, Jefferson County, Colorado",1202,74,831,97,371,86
1400000US08059011723,8059011723,"Census Tract 117.23, Jefferson County, Colorado",1606,74,609,75,997,108
1400000US08059011724,8059011724,"Census Tract 117.24, Jefferson County, Colorado",1583,74,1514,85,69,39
1400000US08059011725,8059011725,"Census Tract 117.25, Jefferson County, Colorado",668,31,621,42,47,28
1400000US08059011726,8059011726,"Census Tract 117.26, Jefferson County, Colorado",2182,101,2131,99,51,41
1400000US08059011727,8059011727,"Census Tract 117.27, Jefferson County, Colorado",1477,51,1279,82,198,75
1400000US08059011728,8059011728,"Census Tract 117.28, Jefferson County, Colorado",1112,32,1010,59,102,47
1400000US08059011729,8059011729,"Census Tract 117.29, Jefferson County, Colorado",1956,73,949,101,1007,109
1400000US08059011730,8059011730,"Census Tract 117.30, Jefferson County, Colorado",1660,75,960,132,700,135
1400000US08059011731,8059011731,"Census Tract 117.31, Jefferson County, Colorado",1980,85,860,90,1120,108
1400000US08059011732,8059011732,"Census Tract 117.32, Jefferson County, Colorado",2565,114,386,106,2179,143
1400000US08059011733,8059011733,"Census Tract 117.33, Jefferson County, Colorado",681,43,296,55,385,69
1400000US08059011803,8059011803,"Census Tract 118.03, Jefferson County, Colorado",1966,58,1436,104,530,105
1400000US08059011804,8059011804,"Census Tract 118.04, Jefferson County, Colorado",1540,65,1163,113,377,105
1400000US08059011805,8059011805,"Census Tract 118.05, Jefferson County, Colorado",2523,154,367,105,2156,185
1400000US08059011806,8059011806,"Census Tract 118.06, Jefferson County, Colorado",2124,112,1290,139,834,165
1400000US08059011904,8059011904,"Census Tract 119.04, Jefferson County, Colorado",1064,57,639,91,425,87
1400000US08059011951,8059011951,"Census Tract 119.51, Jefferson County, Colorado",1353,65,1083,93,270,75
1400000US08059012022,8059012022,"Census Tract 120.22, Jefferson County, Colorado",2312,46,1793,147,519,144
1400000US08059012023,8059012023,"Census Tract 120.23, Jefferson County, Colorado",1296,61,1219,78,77,49
1400000US08059012024,8059012024,"Census Tract 120.24, Jefferson County, Colorado",1925,50,1786,83,139,74
1400000US08059012026,8059012026,"Census Tract 120.26, Jefferson County, Colorado",1574,90,1123,122,451,127
1400000US08059012027,8059012027,"Census Tract 120.27, Jefferson County, Colorado",1206,81,943,94,263,79
1400000US08059012030,8059012030,"Census Tract 120.30, Jefferson County, Colorado",1595,81,1297,111,298,101
1400000US08059012031,8059012031,"Census Tract 120.31, Jefferson County, Colorado",1451,96,1354,117,97,71
1400000US08059012032,8059012032,"Census Tract 120.32, Jefferson County, Colorado",992,69,932,73,60,29
1400000US08059012033,8059012033,"Census Tract 120.33, Jefferson County, Colorado",1156,85,1104,84,52,35
1400000US08059012034,8059012034,"Census Tract 120.34, Jefferson County, Colorado",1344,63,1294,77,50,49
1400000US08059012035,8059012035,"Census Tract 120.35, Jefferson County, Colorado",1858,40,1800,68,58,58
1400000US08059012036,8059012036,"Census Tract 120.36, Jefferson County, Colorado",1369,67,1331,72,38,30
1400000US08059012037,8059012037,"Census Tract 120.37, Jefferson County, Colorado",1377,106,1238,109,139,67
1400000US08059012038,8059012038,"Census Tract 120.38, Jefferson County, Colorado",1251,46,1142,67,109,57
1400000US08059012039,8059012039,"Census Tract 120.39, Jefferson County, Colorado",2019,60,1697,116,322,102
1400000US08059012041,8059012041,"Census Tract 120.41, Jefferson County, Colorado",1919,144,1709,158,210,103
